sample_variant,sample_role,sample_filter,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_di_loans_nec_qoq,0,-2.3590087076622837,5.868800862347038,-13.861858397862477,9.14384098253791,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_di_loans_nec_qoq,1,-2.4674626141357026,8.319556673051773,-18.773793693317177,13.838868465045774,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_di_loans_nec_qoq,2,-10.198744038447597,8.279617238416382,-26.426793825743705,6.029305748848511,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_di_loans_nec_qoq,3,-6.240208346809813,8.748227531616664,-23.386734308778472,10.906317615158848,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_di_loans_nec_qoq,4,-9.985414534484256,9.962628754527424,-29.512166893358007,9.541337824389494,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_di_loans_nec_qoq,5,-10.04250605746472,11.174020371315232,-31.943585985242574,11.858573870313133,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_di_loans_nec_qoq,6,-15.628238685038236,11.862218587709288,-38.87818711694844,7.62170974687197,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_di_loans_nec_qoq,7,-11.102864055861286,13.145311353390543,-36.86767430850675,14.661946196784179,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_di_loans_nec_qoq,8,-15.492772508896877,13.440436820438663,-41.83602867695666,10.8504836591629,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_other_advances_qoq,0,0.16081908581172924,0.08506139701419985,-0.005901252336102447,0.3275394239595609,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_other_advances_qoq,1,0.23258538790770406,0.1197439983583193,-0.0021128488746017526,0.46728362469000984,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_other_advances_qoq,2,0.32317511393367665,0.12655439266396537,0.07512850431230453,0.5712217235550487,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_other_advances_qoq,3,0.30934440128619445,0.15191614237040704,0.01158876224019667,0.6071000403321922,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_other_advances_qoq,4,0.21307940293360011,0.1629916769645768,-0.10638428391697041,0.5325430897841706,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_other_advances_qoq,5,0.09622245053816784,0.173262518727913,-0.2433720861685416,0.43581698724487733,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_other_advances_qoq,6,0.16345367930959223,0.18019269865626106,-0.1897240100566794,0.5166313686758639,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_other_advances_qoq,7,0.17707820836820198,0.178637208069796,-0.17305071944859818,0.5272071361850021,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_loan_other_advances_qoq,8,0.09992836928847912,0.18288281522040015,-0.2585219485435052,0.45837868712046337,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_agency_gse_qoq,0,8.28829435039783,2.3187191124506734,3.7436048899945105,12.83298381080115,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_agency_gse_qoq,1,10.306138412199948,4.151616688284538,2.1689697031622543,18.44330712123764,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_agency_gse_qoq,2,11.15791907808346,6.5330342569378255,-1.6468280655146774,23.962666221681594,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_agency_gse_qoq,3,11.698510861292146,9.659396500721009,-7.23390628012103,30.63092800270532,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_agency_gse_qoq,4,18.39919744795925,13.482454610538282,-8.026413588695782,44.82480848461428,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_agency_gse_qoq,5,18.39580722126127,16.064126230954205,-13.089880191408973,49.88149463393151,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_agency_gse_qoq,6,17.02223841709052,17.873192631355185,-18.009219140365644,52.053695974546685,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_agency_gse_qoq,7,14.340512980859069,19.052123803509996,-23.001649674020527,51.68267563573866,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_agency_gse_qoq,8,16.47131502037272,19.77113466864599,-22.280108930173412,55.222738970918854,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_municipal_qoq,0,-0.48688010084869865,0.5622800248703654,-1.588948949594615,0.6151887478972176,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_municipal_qoq,1,-0.4372485130990051,0.8807529827916535,-2.163524359370646,1.2890273331726356,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_municipal_qoq,2,-0.48565275395490204,1.1806916889783092,-2.799808464352388,1.828502956442584,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_municipal_qoq,3,-0.14056825043075616,1.6674848002610727,-3.4088384589424585,3.127701958080946,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_municipal_qoq,4,0.151957460464412,2.168028381985018,-4.097378168226223,4.401293089155047,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_municipal_qoq,5,0.5964211451683078,2.5945117309077927,-4.488821847410966,5.681664137747582,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_municipal_qoq,6,0.7536036732480591,2.91144719159767,-4.952832822283374,6.460040168779492,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_municipal_qoq,7,0.9546764435590325,3.149322873427826,-5.217996388359507,7.127349275477571,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_municipal_qoq,8,0.9441978039199534,3.4035835613959224,-5.7268259764160545,7.615221584255962,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_corporate_foreign_bonds_qoq,0,2.41859594578008,1.974139945856323,-1.450718348098313,6.287910239658473,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_corporate_foreign_bonds_qoq,1,3.910755654595692,2.6597750567995124,-1.3024034567313527,9.123914765922736,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_corporate_foreign_bonds_qoq,2,7.1406775014068735,3.2420970524690205,0.7861672785675937,13.495187724246154,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_corporate_foreign_bonds_qoq,3,6.284288545935096,3.473509811068538,-0.5237906837592385,13.09236777562943,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_corporate_foreign_bonds_qoq,4,8.049308510344494,4.896975617383444,-1.548763699727056,17.647380720416045,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_corporate_foreign_bonds_qoq,5,9.146650222816858,5.0983007908546965,-0.8460193272583467,19.139319772892062,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_corporate_foreign_bonds_qoq,6,10.426361258576094,5.5055753947264305,-0.3645665150877093,21.217289032239897,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_corporate_foreign_bonds_qoq,7,12.097060550407967,5.706038059360006,0.9132259540623551,23.28089514675358,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_corporate_foreign_bonds_qoq,8,14.932182538290121,6.685730514087692,1.8281507306782458,28.036214345901996,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_securities_qoq,0,11.11590116414727,3.7374711831326257,3.790457645207323,18.441344683087216,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_securities_qoq,1,14.829278929029154,5.669144156144829,3.7177563829852893,25.94080147507302,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_securities_qoq,2,19.176332204492375,8.983601287934807,1.5684736801401549,36.78419072884459,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_securities_qoq,3,18.8567397521355,11.272842205898,-3.2380309714245783,40.95151047569558,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_securities_qoq,4,26.70550599485568,17.38801994207151,-7.375013091604476,60.78602508131584,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_securities_qoq,5,28.13028015714503,20.947994216486638,-12.927788507168778,69.18834882145885,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_securities_qoq,6,28.264970084909095,23.45505509793283,-17.706937907039254,74.23687807685744,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_securities_qoq,7,27.32642649441399,24.940371625019193,-21.556701890623625,76.2095548794516,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_non_treasury_securities_qoq,8,32.51561482474521,27.396448341954283,-21.181423925485184,86.2126535749756,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_total_qoq,0,-1.7679002344539878,6.687483575753507,-14.875368042930862,11.339567574022887,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_total_qoq,1,-0.9237613441033137,10.592573450159705,-21.685205306416336,19.837682618209705,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_total_qoq,2,-9.370691591825809,13.298531231387802,-35.4358128053459,16.694429621694283,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_total_qoq,3,2.7906981159479365,20.377891927086214,-37.14997006114105,42.73136629303691,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_total_qoq,4,2.8298722002901755,27.13263969348116,-50.350101598932895,56.009845999513246,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_total_qoq,5,6.090268109285802,34.933604703352145,-62.379597109284404,74.56013332785601,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_total_qoq,6,1.6827660887039357,38.40842399127255,-73.59774493419025,76.96327711159813,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_total_qoq,7,14.803854981254567,42.173970903110195,-67.85712798884143,97.46483795135055,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_total_qoq,8,9.222929450813815,45.65129828647992,-80.25361519068682,98.69947409231446,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_gap_qoq,0,-51.25348689210395,11.87517413909755,-74.52882820473515,-27.978145579472752,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_gap_qoq,1,-69.40558755500936,25.572623238283796,-119.5279291020456,-19.28324600797312,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_gap_qoq,2,-87.15077331409206,32.79288331473224,-151.42482461096725,-22.876722017216878,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_gap_qoq,3,-68.51540630536257,33.216070505327174,-133.61890449580383,-3.4119081149213173,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_gap_qoq,4,-71.11552051470676,29.603230695334624,-129.13785267756262,-13.093188351850898,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_gap_qoq,5,-95.70676112388607,33.728487320125474,-161.814596271332,-29.598925976440142,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_gap_qoq,6,-129.85787682759695,41.14614540138399,-210.50432181430958,-49.21143184088433,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_gap_qoq,7,-135.12382458990567,45.616639757577566,-224.5324385147577,-45.71521066505363,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,strict_identifiable_gap_qoq,8,-145.04569597249954,47.27392249045473,-237.70258405379082,-52.38880789120827,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,bank_credit_private_qoq,0,15.405645752847562,13.144820710984465,-10.35820284068199,41.169494346377114,63,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,bank_credit_private_qoq,1,22.682444046153815,14.729636918179214,-6.187644313477442,51.55253240578507,62,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,bank_credit_private_qoq,2,23.75304136684941,13.050979821690865,-1.8268790836646858,49.332961817363504,61,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,bank_credit_private_qoq,3,40.975862618260976,15.941698601400544,9.73013335951591,72.22159187700603,60,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,bank_credit_private_qoq,4,56.96503258051078,18.841811399490357,20.035082237509684,93.89498292351188,59,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,bank_credit_private_qoq,5,68.37919532829535,24.60073184178886,20.161760918389184,116.59662973820153,58,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,bank_credit_private_qoq,6,71.10510770936172,26.275058862286915,19.605992339279368,122.60422307944407,57,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,bank_credit_private_qoq,7,78.38320381398616,30.13514656922514,19.318316538304884,137.44809108966743,56,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,bank_credit_private_qoq,8,75.00229248792336,30.051382834760926,16.101582131791943,133.90300284405475,55,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,commercial_industrial_loans_qoq,0,-0.14266675191698397,5.443924540010539,-10.81275885033764,10.527425346503673,118,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,commercial_industrial_loans_qoq,1,-1.6157252252021945,8.772425516138203,-18.80967923683307,15.578228786428681,117,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,commercial_industrial_loans_qoq,2,-13.020305140510507,7.852981635637385,-28.41214914635978,2.371538865338767,116,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,commercial_industrial_loans_qoq,3,-12.60720126145066,7.389187497071061,-27.09000875570994,1.8756062328086198,115,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,commercial_industrial_loans_qoq,4,-12.097073532141977,8.710414211888109,-29.16948538744267,4.9753383231587165,114,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,commercial_industrial_loans_qoq,5,-11.285354666789972,9.844546242845501,-30.58066530276715,8.009955969187208,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,commercial_industrial_loans_qoq,6,-16.99811365989415,10.933528021743399,-38.42782858251121,4.431601262722914,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,commercial_industrial_loans_qoq,7,-13.13545668073748,11.512667802639081,-35.70028557391008,9.42937221243512,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,commercial_industrial_loans_qoq,8,-12.593763461459705,11.773885658011716,-35.67057935116267,10.483052428243258,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,construction_land_development_loans_qoq,0,0.20531975845538308,0.23514318828046066,-0.2555608905743198,0.666200407485086,42,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,construction_land_development_loans_qoq,1,-0.37028991400476297,0.6040415666448624,-1.5542113846286933,0.8136315566191673,41,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,construction_land_development_loans_qoq,2,-0.18898140836108168,0.770130107291529,-1.6984364186524785,1.3204736019303152,40,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,construction_land_development_loans_qoq,3,-0.7989485374244132,0.8810150270563811,-2.52573799045492,0.9278409156060938,39,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,construction_land_development_loans_qoq,4,-0.7042878264910684,1.0265060394462888,-2.7162396638057946,1.307664010823658,38,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,construction_land_development_loans_qoq,5,-0.37684861060624186,0.8576189436292647,-2.0577817401196006,1.3040845189071169,37,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,construction_land_development_loans_qoq,6,0.24793092134201533,0.8326096011457118,-1.3839838969035798,1.8798457395876105,36,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,construction_land_development_loans_qoq,7,0.7432856084832515,0.8897047350028435,-1.0005356721223218,2.4871068890888246,35,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,construction_land_development_loans_qoq,8,1.5808380043550008,0.8379202709993713,-0.06148572680376696,3.2231617355137683,34,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_severe_scale_tail,exploratory,fitted_to_target_scale_ratio<=25.0,cre_multifamily_loans_qoq,0,-0.7345683611962199,0.5186733911975492,-1.7511682079434163,0.28203148555097646,42,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
