control_variant,control_role,control_columns,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_consumer_credit_qoq,1,-7.303482537870657,3.178816914792057,-13.53396369086309,-1.0730013848782258,118,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_consumer_credit_qoq,2,-7.5959349612566305,3.732369718719466,-14.911379609946785,-0.28049031256647705,117,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_consumer_credit_qoq,3,-6.349775817981893,4.449132763548283,-15.070076034536527,2.3705243985727407,116,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_consumer_credit_qoq,4,-9.050428927665745,5.399794509873013,-19.63402616701685,1.53316831168536,115,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_consumer_credit_qoq,5,-7.4340687965255885,6.279277196055922,-19.741452100795193,4.873314507744018,114,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_consumer_credit_qoq,6,-7.023285146782763,6.125275003363749,-19.02882415337571,4.982253859810184,113,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_consumer_credit_qoq,7,-5.171787858973913,6.603574287591319,-18.114793462652898,7.771217744705073,112,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_consumer_credit_qoq,8,-7.191490548742362,6.382903732070525,-19.70198186360059,5.319000766115867,111,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_di_loans_nec_qoq,0,-3.0570197270342403,5.662204476086389,-14.154940500163562,8.040901046095083,119,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_di_loans_nec_qoq,1,-3.3807175717467874,7.944511148946434,-18.9519594236818,12.190524280188223,118,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_di_loans_nec_qoq,2,-11.45240611872982,7.99471939829949,-27.122056139396822,4.217243901937181,117,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_di_loans_nec_qoq,3,-7.906797941166435,8.541827491824296,-24.648779825142057,8.835183942809188,116,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_di_loans_nec_qoq,4,-12.188680634789879,9.823259937200394,-31.44227011170265,7.064908842122893,115,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_di_loans_nec_qoq,5,-11.66369303646767,11.008775359169402,-33.2408927404397,9.913506667504357,114,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_di_loans_nec_qoq,6,-17.241069910569017,11.71011503174898,-40.19289537279702,5.710755551658984,113,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_di_loans_nec_qoq,7,-12.447163649794241,12.929401210705096,-37.788790022776226,12.894462723187747,112,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_di_loans_nec_qoq,8,-16.82313368312014,13.207213150034928,-42.7092714571886,9.063004090948318,111,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_other_advances_qoq,0,0.15295182331822602,0.08233193282024996,-0.008418765009463897,0.3143224116459159,119,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_other_advances_qoq,1,0.2195264950654465,0.11536152935670124,-0.0065821024736879286,0.4456350926045809,118,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_other_advances_qoq,2,0.305529847052452,0.12282655722854201,0.06478979488450967,0.5462698992203944,117,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_other_advances_qoq,3,0.29040708213995814,0.14737933669615103,0.0015435822155021595,0.5792705820644142,116,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_other_advances_qoq,4,0.19849107280168377,0.15541539734723256,-0.10612310599889202,0.5031052516022596,115,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_other_advances_qoq,5,0.08239478561949953,0.16443966185333805,-0.23990695161304304,0.4046965228520421,114,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_other_advances_qoq,6,0.1416305977240887,0.1720509011978172,-0.19558916862363301,0.4788503640718104,113,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_other_advances_qoq,7,0.15429052150508174,0.17177758488391026,-0.18239354486738238,0.4909745878775459,112,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_loan_other_advances_qoq,8,0.07963168554030665,0.17598212909506744,-0.26529328748602554,0.4245566585666388,111,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_agency_gse_qoq,0,7.8016916235167635,2.3587373541175256,3.1785664094464137,12.424816837587112,119,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_agency_gse_qoq,1,9.485803966558853,4.2213107414688595,1.2120349132798882,17.759573019837816,118,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_agency_gse_qoq,2,10.972795461059953,6.466222730543331,-1.7010010908049757,23.64659201292488,117,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_agency_gse_qoq,3,11.541389398532043,9.384048454986518,-6.851345573241531,29.934124370305618,116,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_agency_gse_qoq,4,18.212772721844185,12.978476629145758,-7.2250414712815,43.65058691496987,115,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_agency_gse_qoq,5,17.889667510490618,15.390552932731708,-12.27581623766353,48.05515125864477,114,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_agency_gse_qoq,6,16.362641245894373,17.05159317553042,-17.058481378145252,49.783763869934,113,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_agency_gse_qoq,7,13.901066483459463,18.085981605987243,-21.547457464275535,49.34959043119446,112,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_agency_gse_qoq,8,15.668641117398183,18.760309296946087,-21.10156510461615,52.43884733941251,111,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_municipal_qoq,0,-0.46780324636641424,0.5387465073673173,-1.5237464008063561,0.5881399080735278,119,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_municipal_qoq,1,-0.42717975463066304,0.8439100810907016,-2.081243513568438,1.226884004307112,118,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_municipal_qoq,2,-0.5611067673530328,1.1423433869682098,-2.800099805810724,1.6778862711046583,117,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_municipal_qoq,3,-0.2848442862001126,1.6150700707604737,-3.450381624890641,2.880693052490416,116,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_municipal_qoq,4,-0.015415143204674298,2.0810736141322805,-4.094319426903944,4.063489140494596,115,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_municipal_qoq,5,0.39568118153752607,2.4742082632364495,-4.453767014405915,5.245129377480967,114,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_municipal_qoq,6,0.4570432505659179,2.772439896285719,-4.976938946154091,5.8910254472859265,113,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_municipal_qoq,7,0.6085961350961733,2.9846509801969723,-5.241319786089893,6.458512056282238,112,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_municipal_qoq,8,0.5289735640159856,3.213655999065437,-5.769792194152271,6.827739322184242,111,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_corporate_foreign_bonds_qoq,0,2.2342293317151274,1.931071917096771,-1.5506716257945437,6.019130289224798,119,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_corporate_foreign_bonds_qoq,1,4.033675422930902,2.563846833805866,-0.9914643713285951,9.0588152171904,118,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_corporate_foreign_bonds_qoq,2,7.285673188946472,3.1879124601014848,1.0373647671475617,13.533981610745382,117,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_corporate_foreign_bonds_qoq,3,6.3617764575691735,3.424678327539597,-0.35059306440843585,13.074145979546783,116,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_corporate_foreign_bonds_qoq,4,7.930613823419565,4.886987820617678,-1.647882304991084,17.50910995183021,115,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_corporate_foreign_bonds_qoq,5,9.037935608488601,5.149166158346405,-1.0544300618703524,19.130301278847554,114,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_corporate_foreign_bonds_qoq,6,10.270555950230799,5.5946957171694365,-0.6950476554212965,21.236159555882892,113,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_corporate_foreign_bonds_qoq,7,11.732037622724903,5.791031500635356,0.3816158814796058,23.0824593639702,112,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_corporate_foreign_bonds_qoq,8,14.413032849431826,6.756291257269233,1.1707019851841292,27.65536371367952,111,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_securities_qoq,0,10.512832325809482,3.8376637009437307,2.9910114719597702,18.034653179659195,119,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_securities_qoq,1,14.222523995260342,5.837296169831269,2.781423502391055,25.663624488129628,118,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_securities_qoq,2,19.19274890721303,8.972654733630598,1.6063456292970564,36.77915218512901,117,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_securities_qoq,3,18.782083013278843,11.071225611665326,-2.9175191855851956,40.48168521214288,116,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_securities_qoq,4,26.443065297344976,16.872458899332056,-6.626954145345852,59.51308474003581,115,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_securities_qoq,5,27.470533352954693,20.20868389315995,-12.13848707763881,67.07955378354819,114,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
headline_lagged_macro,headline,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation,strict_non_treasury_securities_qoq,6,27.278211788168935,22.5355113089097,-16.891390377294076,71.44781395363195,113,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
