regime,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
reserve_drain_low,credit_card_revolving_loans_qoq,3,-7.582156714541677,3.525323035887137,-14.491789864880465,-0.6725235642028888,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,credit_card_revolving_loans_qoq,4,-0.31429463909988353,4.333390038457189,-8.807739114475975,8.179149836276206,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,credit_card_revolving_loans_qoq,5,8.789269443635227,10.188840284536159,-11.180857514055646,28.7593964013261,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,credit_card_revolving_loans_qoq,6,2.6070505570434443,7.289291433040779,-11.679960651716481,16.89406176580337,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,credit_card_revolving_loans_qoq,7,0.1120717700724152,6.94017035814319,-13.490662131888238,13.714805672033068,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,credit_card_revolving_loans_qoq,8,1.3981437484291837,6.441851673143628,-11.227885530932326,14.024173027790695,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_consumer_loans_qoq,0,-1.7568104947635979,1.1372024537404508,-3.9857273040948815,0.4721063145676858,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_consumer_loans_qoq,1,-1.199859247457661,1.1058828947952883,-3.3673897212564263,0.9676712263411043,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_consumer_loans_qoq,2,-1.0507963552813095,1.496210447752145,-3.983368832875514,1.8817761223128946,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_consumer_loans_qoq,3,0.17657457247958286,1.6016392599176539,-2.9626383769590188,3.3157875219181845,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_consumer_loans_qoq,4,0.7182136453277181,1.9145073120770375,-3.034220686343275,4.470647976998712,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_consumer_loans_qoq,5,1.6407459547129548,2.2362850855039587,-2.7423728128748044,6.023864722300714,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_consumer_loans_qoq,6,1.4303442433656466,2.344806333084743,-3.16547616948045,6.026164656211743,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_consumer_loans_qoq,7,1.6117315065805975,2.9640599809026065,-4.197826055988511,7.421289069149706,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_consumer_loans_qoq,8,1.197055995898646,3.2601696314381385,-5.192876481720106,7.586988473517398,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,heloc_loans_qoq,0,0.9461998461638262,0.798689786213957,-0.6192321348155295,2.511631827143182,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,heloc_loans_qoq,1,-0.2373972012558021,0.492506723583772,-1.2027103794799952,0.727915976968391,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,heloc_loans_qoq,2,-0.915231966984636,1.0113731513700206,-2.897523343669876,1.0670594097006043,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,heloc_loans_qoq,3,-1.174833447445142,1.4391816695549835,-3.9956295197729093,1.6459626248826253,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,heloc_loans_qoq,4,-0.3540667759485874,1.644009288644196,-3.5763249816912115,2.8681914297940363,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,heloc_loans_qoq,5,0.20149428452499518,1.8731363818778355,-3.4698530239555625,3.8728415930055524,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,heloc_loans_qoq,6,-0.3190325844279057,2.1287071112609146,-4.4912985224992985,3.853233353643487,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,heloc_loans_qoq,7,-0.34375042698050384,2.3692380131147246,-4.9874569326853635,4.299956078724357,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,heloc_loans_qoq,8,0.4718015010639359,2.686556365266176,-4.793848974857768,5.737451976985641,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,closed_end_residential_loans_qoq,0,1.3394288201822842,3.1782639916823365,-4.889968603515095,7.5688262438796645,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,closed_end_residential_loans_qoq,1,-0.8007786917349768,3.4740144275257725,-7.609846969685491,6.008289586215537,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,closed_end_residential_loans_qoq,2,-3.884396692726596,3.6620842960024764,-11.06208191289145,3.293288527438258,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,closed_end_residential_loans_qoq,3,-4.7926260273759835,3.3262950369959863,-11.312164299888117,1.7269122451361492,40,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,closed_end_residential_loans_qoq,4,-0.779217154840881,4.931046021204823,-10.444067356402334,8.885633046720573,39,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,closed_end_residential_loans_qoq,5,-1.1830395683848458,5.213552599619308,-11.40160266363869,9.035523526868998,39,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,closed_end_residential_loans_qoq,6,-3.9717313937014813,6.778133252683511,-17.256872568961164,9.3134097815582,39,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,closed_end_residential_loans_qoq,7,-1.7837882440547785,6.625313947484125,-14.769403581123665,11.201827093014106,38,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,closed_end_residential_loans_qoq,8,-0.4070230097952656,6.709596687839551,-13.557832517960785,12.743786498370254,37,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_to_commercial_banks_qoq,0,0.7026022042066344,0.5804191026347738,-0.4350192369575223,1.8402236453707912,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_to_commercial_banks_qoq,1,3.3488810627409507,1.3811702854325987,0.6417873032930572,6.055974822188844,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_to_commercial_banks_qoq,2,2.0017627274643752,0.9006811800522165,0.23642761456203076,3.76709784036672,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_to_commercial_banks_qoq,3,0.7801925814267852,0.4337983415916817,-0.07005216809291093,1.6304373309464812,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_to_commercial_banks_qoq,4,-0.7305967392099253,0.8838138678306794,-2.462871920158057,1.0016784417382063,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_to_commercial_banks_qoq,5,-0.2870579967965311,1.311116532033515,-2.85684639958222,2.282730405989158,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_to_commercial_banks_qoq,6,-0.35793504191632053,1.2802870015852912,-2.8672975650234913,2.1514274811908503,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_to_commercial_banks_qoq,7,0.48510820184736725,1.074695151147335,-1.6212942944014097,2.591510698096144,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_to_commercial_banks_qoq,8,0.26847247717443007,0.8740655583903459,-1.444696017270648,1.981640971619508,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_for_purchasing_or_carrying_securities_qoq,0,-0.6143451948295804,0.7610767348537539,-2.106055595142938,0.8773652054837773,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_for_purchasing_or_carrying_securities_qoq,1,-0.6430924508458079,0.8317018877943768,-2.2732281509227863,0.9870432492311706,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_for_purchasing_or_carrying_securities_qoq,2,-1.087647456740628,1.3714214773702704,-3.775633552386358,1.600338638905102,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_for_purchasing_or_carrying_securities_qoq,3,0.3249288276785275,1.5394662531420464,-2.6924250284798834,3.342282683836938,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_for_purchasing_or_carrying_securities_qoq,4,0.28642470058937075,1.706260080815443,-3.057845057808897,3.6306944589876387,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_for_purchasing_or_carrying_securities_qoq,5,0.6974757956365809,2.007323715447042,-3.2368786866396215,4.631830277912783,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_for_purchasing_or_carrying_securities_qoq,6,-0.8488010263775538,2.5325568512436027,-5.8126124548150155,4.115010402059907,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_for_purchasing_or_carrying_securities_qoq,7,0.44848989091565183,2.0284937952581674,-3.5273579477903563,4.42433772962166,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,loans_for_purchasing_or_carrying_securities_qoq,8,-0.4752901381022936,2.3230762644589595,-5.028519616441854,4.0779393402372675,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,treasury_securities_bank_qoq,0,2.1684412490240303,1.707396595766513,-1.1780560786783347,5.514938576726395,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,treasury_securities_bank_qoq,1,8.428868137860658,5.165702202010858,-1.695908178080625,18.55364445380194,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,treasury_securities_bank_qoq,2,14.669204280128328,7.431828503561752,0.1028204131472954,29.23558814710936,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,treasury_securities_bank_qoq,3,21.07894016912339,11.56833933395449,-1.5950049254274141,43.75288526367419,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,treasury_securities_bank_qoq,4,23.37290128263284,11.993429687006,-0.13422090389892105,46.8800234691646,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,treasury_securities_bank_qoq,5,25.312384310364767,13.023091985091718,-0.21287598041499933,50.83764460114453,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,treasury_securities_bank_qoq,6,23.25464550292845,12.823209085422988,-1.878844304500607,48.38813531035751,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,treasury_securities_bank_qoq,7,27.194981307823404,14.743867854010812,-1.7029996860377885,56.092962301684594,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,treasury_securities_bank_qoq,8,20.04732991663862,14.699562483452082,-8.763812550927462,48.8584723842047,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,agency_gse_backed_securities_bank_qoq,0,14.277403141952057,4.468040834939007,5.520043105471602,23.034763178432513,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,agency_gse_backed_securities_bank_qoq,1,18.740353827281588,8.40223781715864,2.2719677056506526,35.20873994891252,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,agency_gse_backed_securities_bank_qoq,2,21.10521465069153,11.535690245482725,-1.5047382304546097,43.715167531837665,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,agency_gse_backed_securities_bank_qoq,3,26.982381280713287,17.10340520882802,-6.540292928589626,60.505055490016204,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,agency_gse_backed_securities_bank_qoq,4,29.562808384240306,17.379277621409564,-4.500575753722437,63.62619252220305,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,agency_gse_backed_securities_bank_qoq,5,19.74661925930357,19.757370453292683,-18.97782682915009,58.47106534775723,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,agency_gse_backed_securities_bank_qoq,6,16.851057508956053,20.663098064897476,-23.648614698243,57.35072971615511,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,agency_gse_backed_securities_bank_qoq,7,15.753741196317323,21.512892928896424,-26.41152894431967,57.91901133695431,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,agency_gse_backed_securities_bank_qoq,8,17.93374722576482,17.018337286430498,-15.422193855638959,51.289688307168596,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,municipal_securities_bank_qoq,0,-0.28573401069001575,0.6303569660370255,-1.5212336641225856,0.9497656427425543,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,municipal_securities_bank_qoq,1,0.42477533434826253,1.3543492505858952,-2.2297491968000918,3.0792998654966173,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,municipal_securities_bank_qoq,2,0.7901594846173047,1.7060454292000506,-2.5536895566147946,4.134008525849404,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,municipal_securities_bank_qoq,3,1.4736401412920626,2.5786225489353134,-3.580460054621152,6.527740337205277,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,municipal_securities_bank_qoq,4,0.32679014198103173,2.4372146883016637,-4.450150647090229,5.103730931052292,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,municipal_securities_bank_qoq,5,0.3132304889144175,2.937833447732139,-5.444923068640574,6.071384046469409,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,municipal_securities_bank_qoq,6,0.546207206133166,3.230900594296202,-5.78635795868739,6.8787723709537225,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,municipal_securities_bank_qoq,7,1.613050496550676,3.7226395132657664,-5.6833229494502255,8.909423942551578,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,municipal_securities_bank_qoq,8,0.7850107870967618,3.54113215671074,-6.155608240056289,7.725629814249812,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,corporate_foreign_bonds_bank_qoq,0,4.269971177034465,3.071954081151616,-1.751058822022702,10.291001176091633,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,corporate_foreign_bonds_bank_qoq,1,7.47963504879736,3.299823869537261,1.011980264504329,13.947289833090391,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,corporate_foreign_bonds_bank_qoq,2,12.589015699312153,3.682206972760497,5.371890032701579,19.806141365922727,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,corporate_foreign_bonds_bank_qoq,3,11.376141621631978,3.9632347840216045,3.608201444949634,19.144081798314325,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,corporate_foreign_bonds_bank_qoq,4,13.84311348217524,7.685838532408181,-1.221130041344793,28.907357005695275,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,corporate_foreign_bonds_bank_qoq,5,11.336071547587741,8.084020815333046,-4.50860925046503,27.180752345640514,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,corporate_foreign_bonds_bank_qoq,6,14.321920952184138,8.403060360516582,-2.148077354428361,30.79191925879664,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,corporate_foreign_bonds_bank_qoq,7,14.859901323222587,8.545919710251528,-1.8901013088704097,31.609903955315584,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,corporate_foreign_bonds_bank_qoq,8,17.432763619080248,10.82463889785217,-3.7835286207100047,38.6490558588705,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fedfunds_repo_liabilities_bank_qoq,0,-3.5643971644371426,2.488249605770098,-8.441366391746534,1.312572062872249,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fedfunds_repo_liabilities_bank_qoq,1,-4.586271724559553,2.5219852517618784,-9.529362818012835,0.3568193688937287,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fedfunds_repo_liabilities_bank_qoq,2,-1.0338675223523184,2.2401376281217003,-5.424537273470851,3.356802228766214,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fedfunds_repo_liabilities_bank_qoq,3,-3.463234231371867,3.3417303816198234,-10.013025779346721,3.086557316602987,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fedfunds_repo_liabilities_bank_qoq,4,-7.105689447613283,5.825069591960684,-18.522825847856225,4.311446952629657,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fedfunds_repo_liabilities_bank_qoq,5,-4.958757269630443,4.824520560454083,-14.414817568120444,4.497303028859559,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fedfunds_repo_liabilities_bank_qoq,6,-0.895462030411418,5.460770328909,-11.598571875073057,9.807647814250222,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fedfunds_repo_liabilities_bank_qoq,7,0.5582350755923612,5.916812125683481,-11.038716690747261,12.155186841931982,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fedfunds_repo_liabilities_bank_qoq,8,1.0850371843864204,9.30581982996741,-17.154369682349703,19.32444405112254,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,commercial_bank_borrowings_qoq,0,12.660985876249557,5.705146210877936,1.4788993029288022,23.84307244957031,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,commercial_bank_borrowings_qoq,1,-6.019553177754537,6.7740719788970125,-19.296734256392682,7.257627900883607,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,commercial_bank_borrowings_qoq,2,-21.963590864807067,9.284430242479157,-40.16107414006622,-3.766107589547918,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,commercial_bank_borrowings_qoq,3,-29.63747573451304,14.100698864254737,-57.27484550845232,-2.0001059605737552,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,commercial_bank_borrowings_qoq,4,-33.35550709017227,14.239664355952689,-61.26524922783953,-5.445764952504998,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,commercial_bank_borrowings_qoq,5,-42.26357047999187,19.608621518531063,-80.69646865631276,-3.830672303670987,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,commercial_bank_borrowings_qoq,6,-31.42776757564529,20.293812275599795,-71.20363963582088,8.348104484530303,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,commercial_bank_borrowings_qoq,7,-21.63234398330534,21.94074207018256,-64.63619844086315,21.371510474252474,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,commercial_bank_borrowings_qoq,8,-5.611202511519368,31.71560196580445,-67.77378236449609,56.55137734145735,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fed_borrowings_depository_institutions_qoq,0,4.440569282302887,4.5741495733635995,-4.524763881489768,13.405902446095542,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fed_borrowings_depository_institutions_qoq,1,-2.9952581559451303,7.204741237454759,-17.116550981356458,11.126034669466197,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fed_borrowings_depository_institutions_qoq,2,-11.57285392295787,12.01780239453842,-35.12774661625317,11.98203877033743,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fed_borrowings_depository_institutions_qoq,3,-14.474476915808268,10.225995241947052,-34.51742759002449,5.568473758407954,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fed_borrowings_depository_institutions_qoq,4,-10.32577375276193,7.620135248767968,-25.261238840347147,4.609691334823287,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fed_borrowings_depository_institutions_qoq,5,-8.452889032188793,5.939978484664517,-20.095246862131248,3.18946879775366,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fed_borrowings_depository_institutions_qoq,6,-8.867516855247715,4.883282889807391,-18.4387513192702,0.7037176087747703,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fed_borrowings_depository_institutions_qoq,7,-7.7918700052181915,4.8260930775067035,-17.25101243713133,1.6672724266949466,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fed_borrowings_depository_institutions_qoq,8,10.140754041543108,7.916222136490215,-5.3750413459777135,25.65654942906393,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,debt_securities_bank_liability_qoq,0,-0.7374955955052073,2.743483868122012,-6.11472397702435,4.639732786013936,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,debt_securities_bank_liability_qoq,1,-5.648852446032622,5.512881122177514,-16.454099445500546,5.1563945534353035,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,debt_securities_bank_liability_qoq,2,-6.983206254490746,6.733996798789268,-20.18183998011771,6.21542747113622,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,debt_securities_bank_liability_qoq,3,-5.25448814345388,6.669308244861937,-18.326332303383275,7.817356016475516,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,debt_securities_bank_liability_qoq,4,6.705031071890986,7.142372140014041,-7.294018322536536,20.70408046631851,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,debt_securities_bank_liability_qoq,5,20.01223366076603,16.430162415599007,-12.190884673808021,52.21535199534008,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,debt_securities_bank_liability_qoq,6,12.975223786506616,13.489677019924128,-13.464543172544674,39.41499074555791,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,debt_securities_bank_liability_qoq,7,5.351860854068663,11.55746458545052,-17.300769733414356,28.00449144155168,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,debt_securities_bank_liability_qoq,8,4.129374054396389,10.944782361491079,-17.322399374126125,25.581147482918905,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fhlb_advances_sallie_mae_loans_bank_qoq,0,-4.268128112293795,4.40382981875307,-12.899634557049811,4.363378332462222,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fhlb_advances_sallie_mae_loans_bank_qoq,1,-12.164635397066014,5.455775501635276,-22.857955380271154,-1.471315413860875,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fhlb_advances_sallie_mae_loans_bank_qoq,2,-17.83314928610973,6.196439156982124,-29.978170033794694,-5.688128538424767,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fhlb_advances_sallie_mae_loans_bank_qoq,3,-15.588327262676053,7.8825439772075505,-31.03811345800285,-0.1385410673492551,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fhlb_advances_sallie_mae_loans_bank_qoq,4,-20.472638428933173,9.521089334906858,-39.13397352535061,-1.811303332515731,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fhlb_advances_sallie_mae_loans_bank_qoq,5,-18.02349864528549,10.497140894177171,-38.59789479787274,2.550897507301766,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,fhlb_advances_sallie_mae_loans_bank_qoq,6,-14.052184171580423,12.628846893597075,-38.80472408303069,10.700355739869844,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
