treatment_variant,treatment_role,treatment_family,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_mmf_reallocation_qoq,7,35.629149451544535,17.53736696719666,1.2559101958390784,70.00238870724999,61,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_mmf_reallocation_qoq,8,48.0658273509476,18.28457020894615,12.228069741413151,83.90358496048205,60,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_repo_reallocation_qoq,0,-0.5620262305803254,0.4243157134016817,-1.3936850288476217,0.26963256768697075,68,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_repo_reallocation_qoq,1,-0.9180019749802122,0.568617373505252,-2.0324920270505062,0.19648807709008165,67,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_repo_reallocation_qoq,2,-1.2307017410796706,0.674780436324707,-2.553271396276096,0.0918679141167551,66,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_repo_reallocation_qoq,3,-0.9938055794834206,0.9637579091858263,-2.88277108148764,0.8951599225207989,65,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_repo_reallocation_qoq,4,-0.30213240106339234,0.8524420783077272,-1.9729188745465376,1.368654072419753,64,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_repo_reallocation_qoq,5,-1.6163153569541895,1.0807025181703829,-3.73449229256814,0.5018615786597609,63,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_repo_reallocation_qoq,6,-1.4696276772265615,1.1151786594680768,-3.655377849783992,0.7161224953308691,62,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_repo_reallocation_qoq,7,-1.4671705573657075,1.2522082598496482,-3.921498746671018,0.9871576319396029,61,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,domestic_nonfinancial_repo_reallocation_qoq,8,-1.243663013457152,1.214282606127302,-3.623656921466664,1.1363308945523598,60,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,on_rrp_reallocation_qoq,0,-0.017088599032466893,0.00529100891844947,-0.027458976512627853,-0.006718221552305932,50,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,on_rrp_reallocation_qoq,1,-0.010122419351116227,0.008225793549243228,-0.026244974707632953,0.006000136005400499,48,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,on_rrp_reallocation_qoq,2,-0.026737699595111554,0.018654222961668233,-0.0632999765999813,0.00982457740975818,47,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,on_rrp_reallocation_qoq,3,-0.03258535678623597,0.02608107644580341,-0.08370426662001065,0.018533553047538717,46,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,on_rrp_reallocation_qoq,4,-0.03377234416338975,0.029547917507375895,-0.0916862624778465,0.024141574151067005,45,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,on_rrp_reallocation_qoq,5,-0.08815575608075868,0.030468565866885525,-0.1478741451798543,-0.028437366981663055,44,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,on_rrp_reallocation_qoq,6,-0.1418959668726089,0.0331092225943062,-0.20679004315744903,-0.07700189058776873,43,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,on_rrp_reallocation_qoq,7,-0.17821089861888562,0.03481355083253242,-0.24644545825064915,-0.10997633898712209,42,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,on_rrp_reallocation_qoq,8,-0.18071560213278332,0.03704732117259196,-0.25332835163106354,-0.10810285263450307,41,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,household_treasury_securities_reallocation_qoq,0,18.04812086660049,6.32274238542817,5.655545791161279,30.440695942039703,68,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,household_treasury_securities_reallocation_qoq,1,42.17010891088617,10.737451737911591,21.12470350457945,63.21551431719289,67,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,household_treasury_securities_reallocation_qoq,2,44.75931723110715,12.387287894484476,20.480232957917572,69.03840150429673,66,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,household_treasury_securities_reallocation_qoq,3,40.908164930746864,17.422157853300757,6.76073553827738,75.05559432321635,65,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,household_treasury_securities_reallocation_qoq,4,64.17237361638207,20.579013238942103,23.83750766805555,104.5072395647086,64,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,household_treasury_securities_reallocation_qoq,5,78.22065825666789,25.193541263693355,28.841317379828915,127.59999913350686,63,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,household_treasury_securities_reallocation_qoq,6,84.04712577713823,24.947820651227822,35.14939730073171,132.94485425354475,62,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,household_treasury_securities_reallocation_qoq,7,97.82891998549547,25.15401719442752,48.52704628441754,147.1307936865734,61,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,household_treasury_securities_reallocation_qoq,8,99.83924497711278,21.331915643343944,58.02869031615865,141.64979963806692,60,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,mmf_treasury_bills_reallocation_qoq,0,-2.8381509142307326,4.94245272290514,-12.525358251124807,6.849056422663342,68,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,mmf_treasury_bills_reallocation_qoq,1,-54.90048161040521,23.29956101793927,-100.56762120556618,-9.23334201524424,67,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,mmf_treasury_bills_reallocation_qoq,2,-62.37021885146707,27.898149457137468,-117.05059178745651,-7.68984591547764,66,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,mmf_treasury_bills_reallocation_qoq,3,-62.417028131793,25.602893097261443,-112.59869860242543,-12.235357661160577,65,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,mmf_treasury_bills_reallocation_qoq,4,-57.793746403452026,24.027110975181508,-104.88688391480778,-10.70060889209627,64,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,mmf_treasury_bills_reallocation_qoq,5,-29.68178682109991,22.411441846043434,-73.60821283934504,14.244639197145222,63,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,mmf_treasury_bills_reallocation_qoq,6,18.404408277977694,16.916761442792154,-14.752444149894927,51.561260705850316,62,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,mmf_treasury_bills_reallocation_qoq,7,37.04171565775184,18.99892462574377,-0.19617660870594733,74.27960792420961,61,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,mmf_treasury_bills_reallocation_qoq,8,35.440351331274286,16.406310563468733,3.28398262687557,67.596720035673,60,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,currency_reallocation_qoq,0,0.8042228924281078,0.5837262529196395,-0.33988056329438554,1.9483263481506012,68,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,currency_reallocation_qoq,1,-2.4418382451730203,1.699301440606261,-5.772469068761292,0.8887925784152513,67,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,currency_reallocation_qoq,2,-5.06341083298612,2.6469076646396856,-10.251349855679905,0.12452818970766355,66,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,currency_reallocation_qoq,3,-6.29845080749689,3.2372930804357107,-12.643545245150882,0.04664363015710293,65,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,currency_reallocation_qoq,4,-7.3525743912787815,3.505681502739331,-14.22371013664787,-0.48143864590969265,64,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,currency_reallocation_qoq,5,-8.819901871155391,4.107904626338396,-16.871394938778646,-0.7684088035321359,63,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,currency_reallocation_qoq,6,-8.4614907114832,4.282721420404671,-16.855624695476354,-0.06735672749004706,62,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,currency_reallocation_qoq,7,-9.00345656020905,4.2056963885063885,-17.246621481681572,-0.760291638736529,61,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
core_deposit_proximate,exploratory,measurement,currency_reallocation_qoq,8,-9.517029992326677,4.3429841690507125,-18.029278963666073,-1.0047810209872807,60,sensitivity,tdc_core_deposit_proximate_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,tdc_bank_only_qoq,0,117.39142804129844,16.804427897398902,84.4547493623966,150.32810672020028,69,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,tdc_bank_only_qoq,1,167.91722268284872,26.59161870631277,115.7976500184757,220.03679534722176,68,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,tdc_bank_only_qoq,2,225.03316307371,43.58877371374217,139.59916659477534,310.46715955264466,67,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,tdc_bank_only_qoq,3,222.61459928083065,52.060487140792915,120.57604448487653,324.65315407678474,66,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,tdc_bank_only_qoq,4,269.0684795272775,64.06288865575424,143.50521776199918,394.6317412925558,65,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,tdc_bank_only_qoq,5,271.17003168029083,79.04953090643572,116.23295110367681,426.1071122569049,64,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,tdc_bank_only_qoq,6,309.80263574460605,97.05309658993758,119.5785664283284,500.0267050608837,63,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,tdc_bank_only_qoq,7,308.23911254007095,103.44858363238454,105.47988862059725,510.99833645954465,62,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,tdc_bank_only_qoq,8,338.13367309633384,104.31543752327167,133.67541555072137,542.5919306419463,61,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,total_deposits_bank_qoq,0,49.47964651980627,19.613242071587514,11.037692059494745,87.9216009801178,69,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,total_deposits_bank_qoq,1,84.0586945888493,48.644298728356176,-11.284130918728792,179.40152009642742,68,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,total_deposits_bank_qoq,2,91.69111290970469,62.663233161487334,-31.128824086810482,214.51104990621985,67,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,total_deposits_bank_qoq,3,107.96400777423088,77.5562636026296,-44.046268886923144,259.9742844353849,66,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,total_deposits_bank_qoq,4,117.76979478289039,98.69682412871315,-75.67598050938739,311.21557007516816,65,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,total_deposits_bank_qoq,5,83.5546145552112,108.62092056850307,-129.3423897590548,296.4516188694772,64,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
no_remit_bank_only,exploratory,measurement,total_deposits_bank_qoq,6,54.41285453694266,114.65919901784633,-170.31917553803615,279.1448846119215,63,sensitivity,tdc_no_remit_bank_only_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
